District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Nandurbar,Alluvial,Vegetables,103.8,38.4,55.5,2.5,12.9,7.1,10.1,31.2,Winter,Urea
Osmanabad,Sandy,Bajra,78.9,32.0,35.9,4.5,9.0,6.7,11.2,31.8,Dry,Complex Fertilizer
Akola,Black,Cotton,101.1,34.9,51.8,3.8,16.7,8.1,5.9,27.3,Post-Monsoon,DAP
Gadchiroli,Clay,Chickpea,142.8,58.5,54.0,3.6,20.0,6.6,10.9,26.5,Winter,Urea
Sindhudurg,Sandy,Coconut,729.3,305.4,1341.0,13.8,31.6,7.7,3.1,29.5,Humid,Organic Compost
Pune,Black,Grapes,198.9,110.2,239.1,7.3,29.2,7.3,12.6,26.0,Winter,NPK 19:19:19
Ahmednagar,Clay,Sugarcane,219.0,102.0,162.6,6.8,34.8,6.8,3.5,31.1,Moderate Rainfall,Complex Fertilizer
Ahmednagar,Clay,Cotton,228.4,78.9,157.4,6.7,32.3,6.8,3.5,32.8,Moderate Rainfall,Complex Fertilizer
Nanded,Red,Cotton,128.1,57.3,60.4,5.4,26.2,6.7,15.4,33.4,Post-Monsoon,Complex Fertilizer
Ratnagiri,Red,Vegetables,207.9,118.9,124.1,10.5,26.6,6.8,2.8,25.4,Humid,Ammonium Sulphate
Amravati,Black,Soybean,24.2,68.7,57.1,4.0,20.2,8.5,7.6,26.3,Post-Monsoon,NPK 12:32:16
Nandurbar,Alluvial,Cotton,112.9,75.0,57.4,6.7,27.3,6.5,9.2,33.1,Monsoon,Superphosphate
Amravati,Red,Cotton,26.4,60.2,26.0,3.9,22.8,7.0,7.1,28.3,Moderate Rainfall,Ammonium Sulphate
Sindhudurg,Red,Mango,97.9,65.5,49.9,3.5,17.1,5.7,6.0,32.0,Monsoon,NPK 12:32:16
Beed,Red,Cotton,149.8,63.4,53.2,3.6,18.7,7.0,17.4,35.7,Semi-Arid,DAP
Bhandara,Clay,Chickpea,113.1,57.3,54.5,4.8,17.4,6.3,11.1,32.8,Post-Monsoon,NPK 12:32:16
Pune,Black,Sugarcane,162.0,94.7,170.4,5.5,26.1,7.8,3.6,36.9,Moderate Rainfall,DAP
Nandurbar,Red,Cotton,121.9,55.9,37.6,3.8,25.9,6.2,11.7,30.4,Monsoon,DAP
Sindhudurg,Sandy,Coconut,703.9,365.9,1448.9,10.2,20.4,7.2,5.7,29.5,Monsoon,NPK 12:32:16
Osmanabad,Sandy,Bajra,69.0,32.8,35.6,5.3,9.2,6.9,11.1,30.8,Dry,Complex Fertilizer
Washim,Red,Cotton,287.0,144.3,256.7,10.3,28.3,5.8,7.6,31.9,Post-Monsoon,Complex Fertilizer
Bhandara,Clay,Cotton,115.8,56.4,60.5,4.1,18.9,7.6,11.7,28.6,Moderate Rainfall,NPK 12:32:16
Sangli,Alluvial,Sugarcane,220.6,86.9,190.4,5.0,35.4,6.7,8.3,31.4,Moderate Rainfall,Urea
Dhule,Black,Cotton,110.6,49.2,61.8,4.8,20.9,8.2,13.1,33.7,Moderate Rainfall,NPK 19:19:19
Pune,Alluvial,Cotton,292.6,98.4,172.4,9.8,31.9,6.8,9.3,28.8,Moderate Rainfall,Complex Fertilizer
Hingoli,Black,Safflower,122.4,51.6,66.3,5.4,22.9,7.8,9.1,36.4,Dry,DAP
Satara,Black,Grapes,293.9,131.0,210.6,8.4,35.4,7.1,7.2,29.3,Moderate Rainfall,NPK 19:19:19
Nanded,Alluvial,Cotton,160.2,37.8,48.7,4.7,28.6,7.7,12.3,31.4,Semi-Arid,Urea
Ahmednagar,Clay,Wheat,190.0,125.8,187.7,8.0,40.7,7.6,3.3,35.0,Post-Monsoon,Urea
Nashik,Red,Cotton,180.7,111.0,183.2,3.3,31.3,6.2,11.0,30.1,Moderate Rainfall,Superphosphate
Nanded,Black,Sorghum,80.3,39.5,53.2,3.7,19.4,8.0,17.4,32.7,Semi-Arid,NPK 19:19:19
Buldhana,Clay,Chickpea,144.9,53.7,60.8,3.7,15.4,7.6,6.3,28.6,Post-Monsoon,DAP
Mumbai Suburban,Sandy,Coconut,160.7,64.8,99.2,3.1,29.7,6.7,2.8,28.4,Heavy Rainfall,MOP
Sindhudurg,Laterite,Rice,153.7,90.3,55.5,4.3,23.7,5.7,7.0,28.0,Humid,DAP
Aurangabad,Black,Sorghum,90.8,37.9,44.1,2.9,21.4,7.7,9.1,31.3,Summer,Urea
Sangli,Black,Onion,219.6,75.1,185.0,7.5,32.2,6.8,12.6,32.9,Post-Monsoon,NPK 19:19:19
Raigad,Sandy,Coconut,597.8,521.5,1849.4,9.5,43.5,7.6,2.4,29.2,Heavy Rainfall,Superphosphate
Hingoli,Black,Cotton,106.8,40.1,61.9,5.2,16.2,7.3,18.0,35.3,Post-Monsoon,Complex Fertilizer
Nandurbar,Alluvial,Cotton,122.8,69.6,63.6,6.9,27.0,6.5,9.9,36.5,Monsoon,Superphosphate
Thane,Laterite,Vegetables,128.1,91.8,62.8,3.3,16.1,6.7,6.9,25.6,Post-Monsoon,Urea
Mumbai Suburban,Laterite,Rice,129.5,60.8,58.9,4.4,12.3,6.5,4.7,28.2,Monsoon,Urea
Thane,Laterite,Rice,150.3,65.0,50.8,5.3,12.9,5.1,1.9,31.3,Heavy Rainfall,Urea
Raigad,Laterite,Vegetables,754.7,458.0,1822.7,9.0,46.0,5.2,5.8,25.0,Post-Monsoon,DAP
Chandrapur,Black,Cotton,108.0,54.1,60.5,3.4,19.8,8.0,7.2,31.6,Post-Monsoon,Complex Fertilizer
Osmanabad,Black,Sorghum,83.8,35.6,55.2,6.1,14.7,7.9,12.2,36.2,Post-Monsoon,Ammonium Sulphate
Latur,Black,Sorghum,89.5,40.9,67.7,3.2,14.8,7.9,7.9,35.0,Post-Monsoon,Superphosphate
Amravati,Clay,Soybean,40.0,58.3,42.0,2.9,22.2,6.6,12.0,25.2,Monsoon,NPK 12:32:16
Wardha,Black,Sorghum,98.1,62.1,56.6,2.6,24.8,8.0,8.5,27.5,Monsoon,NPK 19:19:19
Palghar,Laterite,Rice,123.1,66.1,59.0,3.1,20.3,5.2,3.5,27.6,Monsoon,Urea
Sangli,Red,Vegetables,101.9,49.6,48.1,3.4,20.5,5.8,8.8,28.2,Winter,Urea
Sindhudurg,Laterite,Rice,807.9,452.9,1312.6,13.7,31.9,6.1,6.5,31.1,Monsoon,Superphosphate
Latur,Red,Cotton,41.9,87.0,49.6,4.3,24.5,5.7,14.3,30.3,Post-Monsoon,NPK 12:32:16
Latur,Red,Cotton,46.3,80.1,64.5,4.1,21.5,6.2,11.0,29.6,Post-Monsoon,NPK 12:32:16
Nashik,Red,Cotton,193.5,85.1,156.1,3.7,23.8,6.4,10.2,25.4,Moderate Rainfall,Superphosphate
Amravati,Black,Chickpea,36.5,94.2,46.7,3.2,21.8,7.6,8.8,33.8,Winter,Superphosphate
Jalgaon,Black,Grapes,117.7,53.7,44.6,3.2,21.5,7.5,6.2,32.1,Moderate Rainfall,NPK 19:19:19
Akola,Black,Wheat,154.4,70.5,59.3,3.2,17.1,8.5,10.1,27.9,Winter,Urea
Nagpur,Black,Wheat,110.5,54.3,46.1,3.1,19.8,7.3,8.8,29.1,Winter,NPK 19:19:19
Nashik,Alluvial,Vegetables,118.9,55.1,118.9,7.2,27.5,6.1,7.6,30.5,Post-Monsoon,Organic Compost
Nashik,Black,Onion,162.1,86.7,86.9,3.5,28.0,7.2,6.5,29.3,Winter,DAP
Nashik,Alluvial,Cotton,139.4,66.3,53.4,3.2,17.1,7.0,12.3,36.2,Monsoon,NPK 12:32:16
Gadchiroli,Black,Soybean,33.4,92.4,53.0,3.1,23.3,8.3,9.8,31.5,Moderate Rainfall,NPK 12:32:16
Chandrapur,Red,Cotton,136.8,70.4,58.7,4.3,15.8,5.6,8.2,32.5,Moderate Rainfall,NPK 12:32:16
Gondia,Black,Cotton,113.7,52.9,59.9,5.6,24.8,8.1,10.6,32.5,Monsoon,Urea
Pune,Red,Cotton,112.5,76.1,92.4,5.5,26.5,5.7,8.7,30.8,Moderate Rainfall,Organic Compost
Dhule,Black,Cotton,129.9,38.5,46.0,4.6,20.4,8.2,13.0,35.2,Moderate Rainfall,NPK 19:19:19
Dhule,Red,Maize,115.8,44.8,46.0,3.3,19.2,6.3,11.8,30.9,Monsoon,Complex Fertilizer
Ahmednagar,Red,Cotton,112.7,72.3,62.9,3.0,28.9,6.8,8.4,30.5,Moderate Rainfall,Complex Fertilizer
Solapur,Black,Onion,102.6,48.9,58.2,4.7,18.0,8.1,12.9,33.3,Moderate Rainfall,DAP
Washim,Black,Wheat,97.4,31.8,38.7,2.7,25.5,7.5,3.1,26.4,Moderate Rainfall,NPK 19:19:19
Mumbai Suburban,Sandy,Coconut,124.0,57.8,121.1,4.0,25.5,7.1,5.1,27.6,Humid,NPK 12:32:16
Osmanabad,Black,Sorghum,62.7,44.1,61.8,2.9,20.3,7.3,19.6,38.0,Dry,NPK 12:32:16
Dhule,Red,Cotton,112.2,59.2,61.7,3.6,22.9,6.1,9.7,35.7,Monsoon,Complex Fertilizer
Jalna,Red,Soybean,200.3,62.3,42.1,3.7,21.9,5.4,20.1,31.5,Post-Monsoon,Complex Fertilizer
Wardha,Clay,Cotton,122.0,38.0,54.2,4.0,19.2,7.3,5.3,35.0,Monsoon,DAP
Akola,Black,Chickpea,148.3,51.4,56.7,2.7,19.8,8.3,10.0,29.8,Winter,Urea
Mumbai Suburban,Red,Rice,110.2,68.8,61.2,3.6,12.9,6.7,3.6,30.4,Heavy Rainfall,NPK 12:32:16
Amravati,Clay,Wheat,35.0,76.0,33.9,4.5,20.0,7.9,13.1,28.6,Moderate Rainfall,NPK 12:32:16
Latur,Black,Sorghum,96.5,54.1,38.2,4.5,12.8,7.5,21.5,32.3,Semi-Arid,Superphosphate
Nandurbar,Black,Wheat,114.3,46.9,42.4,4.3,21.2,7.8,5.8,30.9,Moderate Rainfall,Urea
Parbhani,Black,Safflower,96.9,58.7,55.6,4.4,22.1,7.8,9.9,35.1,Semi-Arid,Ammonium Sulphate
Mumbai City,Laterite,Coconut,161.8,88.5,65.8,4.8,16.0,6.3,3.9,29.4,Heavy Rainfall,NPK 12:32:16
Mumbai City,Red,Rice,107.5,59.3,52.1,5.2,11.0,7.3,2.4,28.0,Humid,DAP
Nandurbar,Red,Cotton,147.8,49.5,60.8,3.8,17.0,7.1,10.1,32.1,Moderate Rainfall,DAP
Nagpur,Black,Cotton,121.5,39.8,56.4,4.1,25.5,7.3,12.5,31.2,Monsoon,NPK 19:19:19
Nanded,Black,Sorghum,78.3,50.7,43.4,2.6,24.8,8.1,16.6,28.3,Summer,DAP
Sangli,Alluvial,Cotton,250.3,107.8,205.3,8.2,26.4,7.0,6.0,31.2,Post-Monsoon,Urea
Gondia,Clay,Soybean,91.4,39.5,57.1,3.6,15.3,7.4,10.1,25.0,Moderate Rainfall,DAP
Dhule,Alluvial,Vegetables,117.1,51.7,54.4,4.1,15.7,6.7,7.8,34.8,Winter,DAP
Nandurbar,Red,Vegetables,117.9,111.8,41.4,4.9,19.9,6.0,4.0,25.3,Winter,Ammonium Sulphate
Nashik,Red,Cotton,155.2,53.2,57.4,2.5,26.0,6.3,6.8,28.1,Monsoon,NPK 12:32:16
Hingoli,Red,Cotton,142.9,60.0,61.8,5.5,25.7,6.9,17.8,32.6,Post-Monsoon,DAP
Ahmednagar,Clay,Cotton,254.0,96.1,170.7,6.0,37.2,6.5,3.5,30.5,Moderate Rainfall,Complex Fertilizer
Palghar,Sandy,Vegetables,737.8,354.2,1672.3,12.6,36.6,6.0,3.8,25.3,Humid,Organic Compost
Akola,Red,Soybean,34.2,90.7,51.2,3.4,17.2,6.6,10.1,28.6,Moderate Rainfall,NPK 12:32:16
Parbhani,Black,Safflower,102.5,63.2,56.4,4.1,23.6,8.2,20.6,36.3,Dry,Organic Compost
Pune,Alluvial,Wheat,244.1,87.0,173.5,8.0,29.7,6.4,11.6,31.5,Moderate Rainfall,Complex Fertilizer
Latur,Sandy,Bajra,74.0,42.0,43.3,4.0,12.2,6.1,15.8,35.4,Semi-Arid,DAP
Ratnagiri,Red,Mango,221.5,85.0,195.3,8.6,20.1,5.8,4.2,25.2,Heavy Rainfall,Vermicompost
Nandurbar,Red,Maize,107.0,52.7,46.5,4.7,21.6,5.7,11.0,32.2,Monsoon,DAP
Mumbai City,Laterite,Rice,135.8,74.2,47.0,5.2,19.0,6.2,7.7,28.4,Monsoon,NPK 12:32:16
Hingoli,Red,Soybean,124.6,51.5,43.2,6.4,25.4,7.0,22.5,32.6,Post-Monsoon,DAP
Yavatmal,Black,Wheat,91.7,37.2,42.9,2.5,23.0,8.2,9.2,34.4,Winter,Complex Fertilizer
Akola,Black,Cotton,28.3,66.8,45.2,5.6,19.0,7.3,9.6,32.8,Monsoon,DAP
Beed,Red,Cotton,135.3,80.9,62.8,5.2,22.4,5.4,17.1,38.0,Post-Monsoon,NPK 19:19:19
Nandurbar,Red,Cotton,101.8,51.4,60.6,3.5,21.8,6.5,8.5,25.9,Post-Monsoon,NPK 19:19:19
Jalna,Black,Sorghum,73.4,52.0,53.4,5.5,13.9,8.1,15.0,34.4,Dry,Vermicompost
Sangli,Black,Sugarcane,178.8,104.5,215.1,6.6,28.0,7.2,12.6,31.9,Moderate Rainfall,Complex Fertilizer
Washim,Black,Cotton,108.4,45.1,56.5,2.4,27.1,7.9,3.8,30.3,Moderate Rainfall,NPK 19:19:19
Akola,Red,Soybean,38.0,90.1,59.3,6.2,25.0,5.9,6.7,29.4,Monsoon,NPK 12:32:16
Thane,Sandy,Coconut,561.0,448.4,1641.7,13.6,42.6,6.0,8.2,28.4,Monsoon,MOP
Amravati,Black,Wheat,44.4,71.1,41.6,3.1,22.4,7.6,5.3,31.5,Moderate Rainfall,Superphosphate
Amravati,Red,Soybean,34.7,101.6,48.8,3.6,14.9,6.9,8.7,30.8,Post-Monsoon,NPK 12:32:16
Satara,Alluvial,Sugarcane,238.2,89.5,167.1,10.6,34.8,6.7,6.3,31.4,Moderate Rainfall,NPK 19:19:19
Bhandara,Clay,Soybean,137.5,46.8,67.8,5.4,17.0,6.3,5.7,32.1,Monsoon,NPK 12:32:16
Solapur,Black,Wheat,83.3,52.0,67.3,5.2,20.5,8.3,12.9,37.1,Moderate Rainfall,DAP
Osmanabad,Red,Cotton,146.6,64.6,43.4,4.0,16.5,6.2,10.9,29.6,Post-Monsoon,Urea
Nanded,Red,Cotton,40.4,69.8,41.4,3.9,23.0,5.7,10.0,38.0,Semi-Arid,DAP
Parbhani,Black,Safflower,95.7,57.1,60.2,4.5,18.8,8.5,14.2,35.5,Dry,Organic Compost
Buldhana,Red,Soybean,28.0,71.8,61.9,5.0,24.1,6.7,6.9,25.0,Post-Monsoon,Superphosphate
Beed,Red,Cotton,129.8,66.3,60.9,3.6,21.4,6.8,14.1,32.4,Semi-Arid,DAP
Buldhana,Black,Wheat,129.9,59.6,50.6,5.8,15.6,8.1,11.2,29.4,Winter,NPK 19:19:19
Chandrapur,Black,Sorghum,124.5,51.4,59.9,3.0,25.4,7.4,11.0,27.1,Monsoon,DAP
Thane,Sandy,Coconut,691.9,350.9,1766.4,12.3,46.2,6.4,7.0,26.0,Monsoon,MOP
Nagpur,Clay,Soybean,39.1,90.0,42.2,4.4,20.0,7.9,12.9,34.4,Monsoon,DAP
Thane,Sandy,Coconut,595.4,413.3,1684.1,7.6,26.8,6.5,4.6,27.8,Humid,DAP
Raigad,Red,Vegetables,141.4,75.8,58.0,3.5,19.4,6.5,5.8,34.0,Humid,Urea
Gadchiroli,Clay,Rice,119.3,48.6,69.6,3.7,18.2,6.5,10.3,26.5,Monsoon,DAP
Sindhudurg,Red,Mango,131.1,80.7,63.0,3.1,16.2,6.0,8.9,32.6,Monsoon,NPK 12:32:16
Amravati,Clay,Cotton,47.4,75.0,37.5,3.0,17.2,7.6,9.8,30.5,Post-Monsoon,DAP
Akola,Red,Cotton,121.6,68.7,51.4,4.8,23.4,6.5,3.0,31.9,Post-Monsoon,DAP
Bhandara,Clay,Soybean,96.2,61.2,67.0,5.1,19.4,7.6,8.9,32.2,Moderate Rainfall,NPK 12:32:16
Pune,Black,Wheat,217.0,96.4,204.1,6.1,26.6,6.7,10.9,30.5,Winter,NPK 19:19:19
Akola,Black,Cotton,38.1,61.2,61.4,4.9,19.8,7.4,9.4,31.9,Monsoon,DAP
Hingoli,Sandy,Bajra,88.7,35.9,31.6,4.5,14.1,6.7,15.8,32.1,Dry,MOP
Pune,Alluvial,Wheat,199.1,107.0,172.6,9.5,44.7,7.1,5.1,34.9,Winter,DAP
Gondia,Clay,Chickpea,123.1,50.0,60.9,2.8,17.6,7.3,5.2,31.0,Winter,DAP
Parbhani,Black,Soybean,35.9,51.2,60.2,5.6,30.1,8.5,8.7,35.1,Post-Monsoon,DAP
Yavatmal,Black,Cotton,165.9,50.1,58.9,4.6,22.9,8.0,9.9,34.0,Moderate Rainfall,DAP
Thane,Sandy,Coconut,635.0,466.1,1394.5,13.6,41.9,6.4,6.7,26.4,Monsoon,MOP
Jalna,Black,Sorghum,96.7,40.0,44.7,4.8,12.3,7.5,13.9,31.5,Semi-Arid,Organic Compost
Washim,Red,Soybean,265.0,152.7,241.3,10.2,26.4,5.3,7.1,31.8,Post-Monsoon,Complex Fertilizer
Mumbai City,Red,Rice,114.1,75.3,75.2,4.8,10.1,7.1,2.1,27.6,Humid,DAP
Thane,Sandy,Vegetables,160.3,48.9,73.6,4.6,20.5,6.6,3.7,28.6,Post-Monsoon,NPK 12:32:16
Mumbai City,Sandy,Coconut,154.6,56.0,95.3,4.2,22.9,6.2,3.3,26.3,Monsoon,Vermicompost
Chandrapur,Black,Soybean,94.0,37.9,57.5,3.2,20.7,8.2,7.0,28.6,Post-Monsoon,Complex Fertilizer
Gondia,Clay,Soybean,44.8,73.1,40.4,4.2,27.3,6.5,3.4,25.0,Monsoon,NPK 12:32:16
Sangli,Red,Soybean,150.1,96.4,57.7,3.1,22.7,6.5,7.5,31.8,Moderate Rainfall,Ammonium Sulphate
Amravati,Red,Soybean,37.9,64.7,46.8,4.0,20.1,5.6,5.5,28.1,Monsoon,Superphosphate
Mumbai Suburban,Laterite,Cashew,150.0,82.9,61.9,5.9,11.6,6.2,3.4,28.5,Heavy Rainfall,NPK 12:32:16
Aurangabad,Sandy,Bajra,97.9,48.5,59.8,2.7,12.5,6.3,18.9,30.7,Dry,Superphosphate
Yavatmal,Clay,Chickpea,34.1,83.4,44.0,5.8,25.4,8.1,3.9,29.8,Winter,NPK 12:32:16
Mumbai City,Red,Rice,106.4,53.4,67.6,4.6,11.1,7.3,2.2,27.0,Humid,DAP
Chandrapur,Black,Cotton,119.5,41.4,64.5,2.7,20.3,7.7,7.3,28.9,Post-Monsoon,Complex Fertilizer
Dhule,Red,Vegetables,137.1,51.7,54.7,3.4,16.5,5.5,11.6,29.6,Winter,NPK 19:19:19
Latur,Sandy,Bajra,121.5,61.4,57.7,4.0,11.3,5.8,9.0,38.0,Dry,Organic Compost
Dhule,Black,Sorghum,95.1,54.9,51.7,3.5,18.4,8.3,9.7,28.5,Monsoon,Urea
Palghar,Red,Rice,107.9,57.0,55.1,4.9,16.3,6.0,7.6,25.0,Monsoon,NPK 12:32:16
Washim,Clay,Chickpea,116.6,66.1,36.6,3.5,19.0,6.6,8.8,25.0,Winter,Complex Fertilizer
Gadchiroli,Clay,Chickpea,127.0,57.3,51.7,3.4,21.6,6.6,11.4,27.6,Winter,Urea
Sindhudurg,Laterite,Coconut,586.9,451.6,1615.4,9.2,30.0,5.6,2.4,28.3,Heavy Rainfall,NPK 12:32:16
Amravati,Red,Cotton,33.8,69.9,43.8,4.3,15.3,6.7,8.7,34.9,Post-Monsoon,NPK 12:32:16
Ratnagiri,Laterite,Rice,152.0,75.2,59.4,5.2,13.3,6.0,4.4,31.4,Heavy Rainfall,DAP
Mumbai Suburban,Sandy,Coconut,119.3,69.1,100.4,3.5,25.0,6.7,6.2,25.8,Humid,NPK 12:32:16
Dhule,Red,Cotton,153.4,84.5,68.9,4.7,22.4,6.3,5.0,32.2,Moderate Rainfall,Urea
Beed,Black,Soybean,87.0,33.3,48.9,3.1,13.9,7.8,19.3,38.0,Post-Monsoon,Complex Fertilizer
Raigad,Red,Vegetables,112.6,68.2,49.6,2.3,19.8,6.5,7.2,28.6,Post-Monsoon,NPK 12:32:16
Raigad,Red,Rice,113.9,69.4,49.7,3.8,15.7,6.9,7.3,30.5,Humid,Urea
Ratnagiri,Laterite,Rice,161.4,72.3,59.7,4.4,14.5,6.0,5.2,27.2,Heavy Rainfall,DAP
Ratnagiri,Laterite,Rice,124.5,91.3,75.6,5.6,12.1,5.0,7.9,28.6,Monsoon,NPK 12:32:16
Thane,Red,Mango,98.5,71.7,61.5,3.9,15.6,6.4,6.2,28.8,Monsoon,NPK 12:32:16
Amravati,Red,Soybean,42.6,73.7,61.1,4.3,19.8,5.9,5.5,25.1,Monsoon,Superphosphate
Sindhudurg,Laterite,Vegetables,586.4,510.5,1324.9,9.2,32.2,5.8,2.1,28.5,Heavy Rainfall,NPK 12:32:16
Amravati,Clay,Wheat,38.2,61.8,44.7,4.2,24.2,8.2,13.8,28.4,Moderate Rainfall,NPK 12:32:16
Yavatmal,Red,Cotton,166.0,73.3,49.1,5.6,21.3,5.6,10.7,27.5,Moderate Rainfall,DAP
Hingoli,Red,Cotton,121.7,54.1,54.8,3.9,16.5,5.4,20.4,34.6,Semi-Arid,DAP
Jalgaon,Red,Cotton,163.5,52.8,33.9,5.4,24.7,5.3,6.0,33.8,Moderate Rainfall,Complex Fertilizer
Buldhana,Clay,Soybean,107.8,47.9,59.8,5.0,21.8,7.3,13.0,27.5,Moderate Rainfall,NPK 12:32:16
Gondia,Clay,Wheat,101.1,68.6,58.3,4.7,20.0,6.4,5.3,30.1,Post-Monsoon,DAP
Amravati,Clay,Cotton,40.6,53.8,44.1,3.8,21.7,6.8,10.0,28.8,Monsoon,NPK 12:32:16
Parbhani,Black,Sorghum,80.3,51.6,58.4,3.9,19.6,7.7,8.8,33.6,Semi-Arid,Ammonium Sulphate
Palghar,Red,Mango,125.9,78.4,66.0,4.1,15.8,7.4,4.1,27.6,Heavy Rainfall,DAP
Mumbai City,Red,Rice,106.5,53.3,60.7,3.4,16.2,6.3,5.5,27.4,Heavy Rainfall,DAP
Jalgaon,Red,Maize,262.5,186.4,386.6,6.4,32.5,6.9,6.9,33.6,Monsoon,DAP
Pune,Red,Cotton,145.1,60.1,81.3,5.2,27.3,6.0,7.5,31.5,Moderate Rainfall,Organic Compost
Satara,Black,Soybean,290.8,148.7,180.2,8.6,31.7,7.5,7.5,27.1,Moderate Rainfall,NPK 19:19:19
Amravati,Black,Soybean,39.4,69.9,53.1,3.3,20.6,7.2,7.0,32.9,Moderate Rainfall,Superphosphate
Aurangabad,Sandy,Bajra,210.3,44.6,69.9,3.7,23.4,6.0,13.8,36.6,Semi-Arid,Complex Fertilizer
Chandrapur,Clay,Chickpea,112.3,53.8,49.2,5.8,17.6,7.2,2.5,32.8,Post-Monsoon,DAP
Latur,Black,Sorghum,92.1,46.6,48.5,3.1,15.9,8.1,17.5,31.8,Summer,Ammonium Sulphate
Nashik,Red,Cotton,239.8,112.1,209.0,3.3,26.4,6.5,8.4,25.3,Moderate Rainfall,Superphosphate
Pune,Black,Sugarcane,156.2,98.4,209.5,5.4,27.4,7.2,3.6,34.6,Moderate Rainfall,DAP
Mumbai City,Laterite,Vegetables,180.1,73.2,60.9,4.7,17.1,6.0,2.2,25.9,Humid,DAP
Parbhani,Red,Cotton,100.3,83.3,54.7,4.2,25.6,6.3,20.3,36.6,Semi-Arid,Urea
Solapur,Red,Cotton,165.0,49.9,51.0,3.6,18.9,7.0,10.6,27.9,Post-Monsoon,NPK 19:19:19
Palghar,Red,Vegetables,118.8,80.4,55.0,4.2,18.7,7.3,5.3,26.6,Heavy Rainfall,DAP
Chandrapur,Black,Cotton,122.8,54.1,62.4,3.0,19.5,7.6,6.0,30.9,Post-Monsoon,Complex Fertilizer
Jalna,Red,Cotton,180.0,55.8,46.1,4.1,25.2,5.5,16.2,28.8,Post-Monsoon,Complex Fertilizer
Jalgaon,Alluvial,Maize,109.1,49.7,51.0,2.9,17.6,6.2,3.1,34.5,Monsoon,NPK 19:19:19
Gondia,Clay,Cotton,106.0,40.6,58.7,3.5,14.9,7.5,11.3,25.2,Moderate Rainfall,DAP
Mumbai City,Laterite,Vegetables,136.5,83.7,72.1,4.9,21.1,5.6,4.2,31.8,Post-Monsoon,NPK 12:32:16
Jalna,Sandy,Bajra,97.6,35.3,42.4,3.4,17.2,6.1,13.4,34.5,Semi-Arid,Organic Compost
Kolhapur,Alluvial,Wheat,266.7,114.5,150.2,6.1,29.7,6.9,6.0,25.0,Winter,NPK 19:19:19
Sindhudurg,Sandy,Vegetables,527.1,378.9,1659.7,17.7,35.7,6.9,6.3,34.6,Post-Monsoon,Superphosphate
Ratnagiri,Sandy,Vegetables,656.6,412.8,1465.6,11.0,24.2,6.7,2.0,31.5,Humid,Urea
Palghar,Laterite,Rice,128.5,78.4,51.4,3.4,12.5,5.5,3.9,27.1,Humid,DAP
Sindhudurg,Laterite,Coconut,608.9,411.2,1493.0,11.3,31.1,5.8,2.1,30.2,Heavy Rainfall,NPK 12:32:16
Bhandara,Clay,Wheat,119.0,65.4,48.0,3.6,22.5,8.0,5.2,27.6,Winter,Urea
Bhandara,Clay,Cotton,126.9,57.5,48.7,5.2,20.1,7.7,8.4,33.0,Moderate Rainfall,NPK 12:32:16
Gadchiroli,Red,Soybean,118.3,68.5,52.2,2.8,19.6,6.3,8.4,34.6,Post-Monsoon,DAP
Hingoli,Sandy,Bajra,26.0,57.4,33.1,4.9,23.6,6.8,19.4,29.5,Semi-Arid,Ammonium Sulphate
Nandurbar,Alluvial,Cotton,170.1,51.7,57.1,4.7,27.6,7.0,10.0,34.4,Moderate Rainfall,DAP
Chandrapur,Black,Cotton,135.0,40.9,63.1,3.1,21.0,8.0,5.0,30.8,Moderate Rainfall,DAP
Nandurbar,Red,Vegetables,103.8,65.7,72.5,3.7,23.4,7.1,8.7,29.8,Post-Monsoon,NPK 19:19:19
Jalna,Black,Sorghum,68.1,41.1,40.7,4.2,12.1,7.2,15.2,28.8,Semi-Arid,Organic Compost
Dhule,Alluvial,Cotton,128.6,39.7,47.9,2.7,25.2,7.1,6.5,32.4,Moderate Rainfall,NPK 19:19:19
Palghar,Laterite,Rice,133.4,81.2,72.0,4.0,11.3,5.8,5.2,25.0,Humid,DAP
Ratnagiri,Sandy,Coconut,602.7,458.2,1927.8,10.2,31.7,7.0,2.7,33.0,Humid,Urea
Gadchiroli,Clay,Wheat,134.1,49.1,69.2,4.1,14.7,7.7,6.2,32.8,Post-Monsoon,DAP
Ahmednagar,Clay,Chickpea,218.6,112.0,160.4,8.9,37.0,8.3,3.4,31.7,Post-Monsoon,Urea
Parbhani,Red,Cotton,174.7,47.9,58.7,4.8,26.4,6.7,10.1,36.6,Post-Monsoon,NPK 19:19:19
Nagpur,Clay,Wheat,113.0,57.4,42.7,3.4,23.5,7.3,10.9,30.4,Winter,NPK 19:19:19
Kolhapur,Alluvial,Sugarcane,227.9,93.1,190.1,7.4,37.9,7.2,6.2,26.3,Moderate Rainfall,Urea
Mumbai Suburban,Red,Vegetables,98.6,62.1,59.4,2.9,10.5,6.3,4.1,28.5,Post-Monsoon,Urea
Aurangabad,Sandy,Bajra,107.8,46.6,52.0,2.4,13.0,6.1,21.3,29.6,Dry,Superphosphate
