District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Sangli,Black,Sorghum,85.0,38.1,51.3,4.24,15.3,7.9,9.5,27.4,Moderate Rainfall,Urea
Chandrapur,Black,Cotton,109.4,46.8,54.7,3.1,18.1,7.9,7.3,29.4,Post-Monsoon,Complex Fertilizer
Latur,Black,Chickpea,21.8,36.5,22.1,3.81,19.9,7.5,12.3,34.5,Semi-Arid,MOP
Ratnagiri,Red,Mango,194.9,104.3,185.0,8.89,22.1,5.7,3.7,25.4,Heavy Rainfall,Vermicompost
Palghar,Red,Coconut,569.3,431.2,1360.3,6.31,36.5,6.8,2.2,30.6,Monsoon,MOP
Osmanabad,Red,Cotton,143.0,65.5,56.2,4.56,28.4,5.6,18.6,32.7,Summer,DAP
Pune,Black,Sugarcane,165.5,115.3,165.2,10.51,28.4,8.0,5.7,33.6,Post-Monsoon,Complex Fertilizer
Gondia,Black,Soybean,31.1,74.8,53.0,4.1,17.6,7.0,11.8,26.5,Winter,Superphosphate
Beed,Black,Wheat,96.0,51.8,63.6,5.68,22.0,8.0,15.6,30.7,Summer,DAP
Sindhudurg,Red,Rice,118.8,70.7,65.2,2.34,10.8,5.8,6.9,30.9,Humid,DAP
Buldhana,Black,Cotton,120.1,51.8,59.5,4.98,20.3,7.7,4.8,33.3,Monsoon,Urea
Hingoli,Black,Cotton,129.1,46.7,60.8,5.94,14.5,7.6,16.8,36.0,Post-Monsoon,Complex Fertilizer
Jalgaon,Black,Wheat,101.2,52.4,60.4,5.49,27.5,7.5,5.4,28.2,Winter,Urea
Solapur,Black,Wheat,91.0,54.6,69.2,4.06,20.0,7.9,8.2,33.3,Semi-Arid,NPK 12:32:16
Chandrapur,Red,Rice,128.0,68.5,60.7,2.57,14.7,6.8,6.9,31.4,Post-Monsoon,NPK 12:32:16
Thane,Laterite,Rice,149.5,70.2,70.1,3.96,16.1,5.6,4.8,30.9,Heavy Rainfall,Urea
Aurangabad,Black,Soybean,35.0,68.5,52.2,4.85,20.3,7.6,12.7,30.5,Summer,DAP
Sindhudurg,Laterite,Mango,134.6,85.7,201.9,8.41,25.1,5.6,2.5,30.3,Monsoon,Organic Compost
Nagpur,Black,Wheat,91.0,47.9,60.9,4.28,21.1,8.0,8.1,30.1,Monsoon,NPK 12:32:16
Hingoli,Black,Cotton,130.3,44.3,63.9,5.27,23.2,7.3,8.5,37.5,Dry,Complex Fertilizer
Wardha,Black,Sorghum,78.8,40.5,52.6,4.5,13.9,7.2,11.5,28.1,Monsoon,Vermicompost
Washim,Black,Soybean,33.1,69.8,49.6,3.46,27.6,7.3,9.8,26.9,Post-Monsoon,DAP
Jalna,Black,Cotton,93.0,49.4,48.6,4.64,19.2,7.1,19.4,33.5,Summer,Complex Fertilizer
Solapur,Sandy,Wheat,128.6,60.9,61.5,4.84,19.6,6.5,8.2,33.5,Winter,NPK 12:32:16
Thane,Laterite,Rice,129.9,72.2,71.7,5.07,17.6,5.4,3.8,30.1,Monsoon,NPK 12:32:16
Mumbai City,Red,Rice,127.3,73.9,56.6,2.89,13.5,5.6,2.5,26.2,Heavy Rainfall,NPK 12:32:16
Hingoli,Black,Cotton,107.0,48.7,46.0,2.97,21.9,8.3,11.3,28.4,Dry,DAP
Aurangabad,Black,Cotton,124.1,51.9,63.2,4.41,18.5,7.0,19.3,32.4,Post-Monsoon,DAP
Kolhapur,Alluvial,Maize,137.4,65.7,44.6,4.35,22.0,7.3,10.0,29.5,Moderate Rainfall,Vermicompost
Bhandara,Black,Chickpea,19.5,39.4,33.3,3.89,17.9,7.7,8.3,34.6,Moderate Rainfall,MOP
Mumbai Suburban,Laterite,Rice,131.5,72.0,68.3,5.69,12.5,6.4,4.2,28.0,Heavy Rainfall,NPK 12:32:16
Gondia,Black,Rice,109.2,59.2,65.5,3.69,17.3,7.0,7.0,32.5,Moderate Rainfall,NPK 12:32:16
Chandrapur,Black,Pigeon Pea,28.2,64.4,39.3,5.15,20.1,8.1,10.2,28.1,Monsoon,NPK 12:32:16
Jalna,Red,Bajra,83.0,36.4,41.7,4.27,13.5,5.9,17.3,35.5,Summer,MOP
Sangli,Black,Sugarcane,197.9,89.1,208.4,6.48,30.1,8.3,7.4,33.5,Moderate Rainfall,NPK 19:19:19
Ahmednagar,Clay,Wheat,108.4,58.5,60.1,3.05,20.4,7.0,10.8,26.6,Moderate Rainfall,DAP
Yavatmal,Black,Cotton,112.4,55.7,55.1,2.76,17.6,7.2,6.0,29.8,Monsoon,NPK 19:19:19
Sindhudurg,Red,Cashew,105.3,50.8,103.9,7.47,23.3,6.6,4.9,28.7,Post-Monsoon,Superphosphate
Osmanabad,Black,Sorghum,80.9,47.4,56.1,3.23,12.3,7.9,10.4,34.4,Semi-Arid,DAP
Nashik,Alluvial,Tomato,157.7,71.4,129.5,3.26,27.1,6.7,4.8,30.7,Winter,Complex Fertilizer
Jalna,Black,Chickpea,20.0,43.2,27.7,5.04,17.7,7.8,17.7,33.6,Dry,Complex Fertilizer
Bhandara,Black,Chickpea,19.4,53.2,27.4,3.98,17.9,8.0,4.1,27.1,Monsoon,Superphosphate
Nagpur,Red,Soybean,39.0,94.0,55.4,3.46,21.2,6.7,11.9,34.5,Winter,DAP
Gadchiroli,Clay,Pigeon Pea,23.6,48.6,31.3,3.91,17.6,7.1,11.0,27.6,Monsoon,Ammonium Sulphate
Nandurbar,Black,Maize,120.3,80.7,56.7,3.15,26.9,7.3,7.0,32.0,Post-Monsoon,Organic Compost
Ahmednagar,Black,Wheat,109.4,50.0,64.1,3.47,20.2,7.7,8.7,34.6,Winter,Urea
Dhule,Black,Banana,238.3,110.6,285.0,8.16,24.9,8.5,6.2,26.2,Moderate Rainfall,NPK 12:32:16
Raigad,Red,Rice,117.2,70.1,58.8,4.89,11.2,5.7,6.1,30.2,Monsoon,Urea
Nanded,Black,Cotton,121.2,45.5,68.5,4.35,15.6,7.6,19.8,36.5,Post-Monsoon,NPK 19:19:19
Kolhapur,Black,Groundnut,41.7,61.5,64.2,3.97,21.6,8.2,9.9,32.3,Moderate Rainfall,Vermicompost
Nagpur,Black,Soybean,29.4,55.6,48.7,2.41,17.3,7.4,4.1,31.9,Moderate Rainfall,DAP
Sangli,Alluvial,Sugarcane,253.4,87.9,193.0,4.78,33.7,6.9,8.8,33.5,Moderate Rainfall,Urea
Latur,Black,Cotton,109.1,43.0,43.3,2.8,18.7,8.0,10.9,36.7,Post-Monsoon,Urea
Satara,Alluvial,Sorghum,92.0,39.7,49.0,4.25,21.2,6.6,8.6,34.6,Pre-Monsoon,Complex Fertilizer
Thane,Laterite,Rice,125.7,70.8,65.2,3.2,15.7,6.0,5.7,28.2,Monsoon,NPK 12:32:16
Jalgaon,Alluvial,Cotton,125.8,39.1,49.8,3.16,16.2,6.7,11.9,31.7,Winter,DAP
Mumbai Suburban,Red,Vegetables,117.5,84.3,91.8,2.51,26.0,6.8,7.8,28.6,Humid,Urea
Mumbai City,Laterite,Rice,156.8,72.7,66.3,4.44,16.5,5.8,2.1,27.9,Humid,DAP
Pune,Black,Vegetables,129.2,66.1,85.2,3.87,26.7,8.5,11.8,26.8,Moderate Rainfall,Organic Compost
Chandrapur,Black,Cotton,121.8,56.2,64.5,2.96,19.1,8.4,3.8,29.9,Winter,Urea
Yavatmal,Black,Sorghum,88.8,43.2,51.6,4.9,17.9,8.2,3.8,31.5,Monsoon,Superphosphate
Washim,Black,Pomegranate,70.8,40.4,112.3,9.54,27.9,8.1,10.2,33.8,Post-Monsoon,Vermicompost
Gondia,Black,Rice,100.4,61.5,53.8,3.69,15.1,8.4,4.8,27.7,Moderate Rainfall,NPK 12:32:16
Osmanabad,Black,Pomegranate,99.7,42.7,120.0,6.27,29.4,8.2,11.6,32.5,Semi-Arid,Vermicompost
Satara,Alluvial,Wheat,104.7,52.3,54.3,4.3,15.8,7.4,4.9,33.2,Moderate Rainfall,DAP
Dhule,Black,Cotton,110.4,43.7,56.3,4.65,20.7,8.3,11.0,33.3,Moderate Rainfall,NPK 19:19:19
Akola,Black,Cotton,94.6,47.8,44.9,3.93,17.8,7.5,4.2,26.4,Winter,NPK 19:19:19
Solapur,Sandy,Wheat,142.4,68.4,60.6,4.47,20.6,6.6,9.0,33.2,Moderate Rainfall,DAP
Hingoli,Red,Cotton,140.3,68.1,50.5,4.5,19.5,5.7,12.1,33.8,Summer,Complex Fertilizer
Kolhapur,Alluvial,Turmeric,116.0,60.4,93.3,3.85,31.1,7.3,9.1,29.0,Moderate Rainfall,MOP
Parbhani,Black,Cotton,139.0,58.3,62.4,3.27,18.6,7.2,10.0,33.9,Dry,DAP
Nagpur,Red,Cotton,118.5,56.6,59.5,3.12,26.3,5.5,9.8,28.5,Post-Monsoon,DAP
Kolhapur,Black,Maize,123.3,79.3,56.0,5.24,21.7,7.3,4.2,32.7,Moderate Rainfall,Ammonium Sulphate
Satara,Alluvial,Grapes,147.6,56.4,124.3,9.25,31.0,7.0,9.8,33.2,Post-Monsoon,NPK 19:19:19
Nagpur,Black,Wheat,91.8,50.8,55.0,3.4,16.8,7.3,5.1,34.0,Post-Monsoon,NPK 12:32:16
Pune,Alluvial,Bajra,67.9,28.6,39.0,4.99,14.2,6.8,11.0,32.7,Pre-Monsoon,Urea
Chandrapur,Black,Wheat,99.9,54.0,58.5,4.97,14.2,7.0,4.5,29.5,Moderate Rainfall,DAP
Thane,Laterite,Rice,115.3,80.0,61.5,4.96,15.6,5.8,5.7,26.1,Monsoon,DAP
Osmanabad,Black,Chickpea,19.2,45.0,30.8,4.04,16.6,7.7,9.5,34.2,Semi-Arid,NPK 12:32:16
Dhule,Alluvial,Bajra,58.4,29.8,34.9,3.21,11.4,7.3,11.1,29.6,Post-Monsoon,Organic Compost
Hingoli,Black,Cotton,107.2,55.9,54.9,4.68,23.7,7.7,11.5,36.1,Post-Monsoon,NPK 19:19:19
Ratnagiri,Laterite,Coconut,671.0,434.4,1550.2,11.71,39.4,6.4,3.6,25.6,Heavy Rainfall,Urea
Osmanabad,Red,Bajra,69.1,42.9,35.3,2.89,13.0,6.4,18.8,34.1,Summer,Superphosphate
Ahmednagar,Clay,Wheat,118.8,58.8,49.9,5.02,23.4,7.8,7.2,30.2,Post-Monsoon,DAP
Nashik,Red,Bajra,75.4,43.9,34.6,5.1,12.2,6.1,8.2,31.8,Post-Monsoon,Complex Fertilizer
Jalgaon,Red,Bajra,73.9,41.7,37.9,4.76,9.5,6.6,5.9,28.1,Moderate Rainfall,Complex Fertilizer
Hingoli,Red,Chickpea,28.1,54.4,22.5,3.71,19.5,6.2,8.9,36.9,Semi-Arid,MOP
Raigad,Laterite,Rice,126.1,80.6,67.9,5.11,20.6,6.5,6.4,31.7,Heavy Rainfall,Urea
Pune,Black,Sugarcane,250.0,80.9,203.2,6.25,45.4,8.1,5.7,29.3,Winter,Complex Fertilizer
Jalna,Black,Pulses,17.8,51.8,33.9,3.32,24.7,8.2,18.2,33.0,Post-Monsoon,Urea
Hingoli,Black,Sorghum,71.9,45.4,54.1,3.9,21.1,7.3,13.7,31.9,Semi-Arid,Vermicompost
Kolhapur,Black,Wheat,88.6,56.4,59.5,5.0,19.1,7.3,5.6,34.9,Moderate Rainfall,NPK 12:32:16
Osmanabad,Black,Sorghum,79.4,45.4,41.7,5.75,14.6,7.1,10.3,34.0,Semi-Arid,Vermicompost
Sangli,Alluvial,Wheat,119.0,57.5,57.9,4.28,17.8,7.0,6.5,32.2,Moderate Rainfall,NPK 12:32:16
Gondia,Red,Wheat,124.1,63.1,61.4,3.71,21.2,5.8,8.4,32.3,Winter,Urea
Nanded,Alluvial,Cotton,142.0,43.5,50.9,4.79,27.0,7.2,14.1,31.1,Summer,NPK 19:19:19
Dhule,Black,Cotton,92.9,53.6,59.1,5.47,19.3,7.9,9.5,32.8,Post-Monsoon,Complex Fertilizer
Hingoli,Sandy,Cotton,172.6,47.4,57.8,2.44,25.2,6.4,8.8,34.4,Semi-Arid,Complex Fertilizer
Pune,Black,Sugarcane,243.8,115.5,216.9,9.83,23.5,7.4,6.6,31.6,Moderate Rainfall,DAP
Gadchiroli,Red,Rice,131.5,66.0,62.4,3.87,15.0,6.2,3.7,32.1,Monsoon,Urea
Solapur,Red,Sorghum,97.0,57.5,51.6,3.92,15.1,6.4,8.7,29.4,Winter,Vermicompost
Kolhapur,Black,Sugarcane,269.4,85.0,213.9,5.79,35.1,8.1,4.2,30.0,Post-Monsoon,DAP
Jalna,Black,Sorghum,76.1,46.8,48.3,2.85,15.1,8.0,13.6,37.4,Post-Monsoon,Vermicompost
Nagpur,Black,Soybean,30.0,73.6,42.3,3.51,17.7,7.2,3.6,26.6,Moderate Rainfall,NPK 12:32:16
Gadchiroli,Black,Wheat,114.5,51.1,52.8,3.51,16.6,7.3,3.5,26.8,Moderate Rainfall,DAP
Nagpur,Black,Soybean,34.5,68.6,48.1,3.32,23.7,7.1,11.3,34.8,Winter,Superphosphate
Akola,Black,Cotton,101.8,39.7,49.6,4.09,18.3,8.1,7.3,30.3,Post-Monsoon,DAP
Dhule,Black,Banana,228.8,137.7,316.9,9.74,34.8,7.3,3.8,29.3,Moderate Rainfall,Urea
Aurangabad,Red,Wheat,110.7,67.6,59.8,3.17,24.9,6.7,12.4,37.8,Summer,DAP
Gadchiroli,Red,Rice,131.2,61.0,58.1,4.02,15.8,5.5,3.1,28.0,Winter,NPK 12:32:16
Sangli,Black,Sugarcane,243.4,116.9,193.3,6.75,28.9,7.6,7.6,31.1,Moderate Rainfall,NPK 19:19:19
Parbhani,Black,Soybean,35.0,62.3,56.8,5.88,29.1,8.3,10.6,34.5,Post-Monsoon,DAP
Jalna,Black,Cotton,119.6,51.8,47.5,4.4,18.1,7.2,16.9,29.3,Post-Monsoon,Complex Fertilizer
Beed,Red,Bajra,72.0,40.9,30.7,4.72,13.3,6.5,13.7,36.4,Summer,Vermicompost
Nashik,Black,Cotton,87.2,54.3,44.4,5.18,15.3,8.2,9.6,29.7,Post-Monsoon,Complex Fertilizer
Jalna,Black,Cotton,118.8,62.2,51.1,5.64,24.0,7.4,16.9,37.6,Post-Monsoon,DAP
Kolhapur,Black,Maize,117.4,75.6,57.7,4.75,21.3,7.8,6.7,26.1,Winter,DAP
Nashik,Black,Cotton,89.4,54.1,49.8,3.99,22.2,7.9,6.9,34.1,Winter,Complex Fertilizer
Nagpur,Black,Cotton,109.4,58.9,64.1,5.19,25.2,7.2,10.3,32.8,Post-Monsoon,Urea
Jalna,Black,Cotton,134.0,45.8,63.0,4.72,27.4,7.9,12.7,34.2,Post-Monsoon,Urea
Nashik,Black,Sorghum,75.7,43.8,46.7,5.24,20.3,8.2,11.5,34.4,Moderate Rainfall,DAP
Satara,Black,Grapes,119.8,54.7,119.8,7.89,29.4,7.7,4.2,29.4,Pre-Monsoon,Complex Fertilizer
Nanded,Black,Sugarcane,194.5,115.4,169.5,10.13,30.9,7.5,10.3,30.0,Post-Monsoon,Complex Fertilizer
Kolhapur,Alluvial,Sugarcane,288.3,96.8,174.8,5.68,28.6,6.6,7.4,26.5,Winter,NPK 19:19:19
Chandrapur,Black,Soybean,35.4,85.3,51.2,4.35,17.3,8.0,11.3,30.3,Winter,DAP
Palghar,Laterite,Rice,151.5,63.8,59.8,5.56,13.1,6.1,3.3,28.8,Monsoon,DAP
Amravati,Black,Wheat,112.0,60.6,62.5,4.55,20.8,7.8,7.2,34.9,Moderate Rainfall,Urea
Jalgaon,Black,Banana,188.1,127.7,305.3,8.67,26.3,8.2,8.4,32.7,Post-Monsoon,Complex Fertilizer
Jalna,Black,Chickpea,16.5,46.9,28.9,5.19,19.2,7.4,15.9,31.1,Post-Monsoon,Superphosphate
Latur,Black,Bajra,59.6,30.4,40.3,2.89,13.3,7.8,17.9,36.7,Semi-Arid,Complex Fertilizer
Bhandara,Black,Soybean,34.9,60.3,49.2,2.86,14.1,8.0,3.3,31.0,Monsoon,NPK 12:32:16
Nandurbar,Black,Cotton,135.5,58.6,70.7,3.93,22.7,7.7,5.1,32.9,Monsoon,NPK 19:19:19
Yavatmal,Black,Soybean,28.3,68.9,45.0,5.09,16.2,8.4,4.7,29.2,Winter,Superphosphate
Chandrapur,Black,Soybean,36.4,83.1,44.4,4.74,23.5,8.5,8.5,32.5,Post-Monsoon,Superphosphate
Latur,Black,Sorghum,75.4,52.1,53.5,4.85,17.7,8.0,12.5,28.6,Post-Monsoon,Ammonium Sulphate
Jalna,Sandy,Sorghum,105.9,55.2,52.2,4.3,12.2,6.6,8.9,33.1,Semi-Arid,NPK 12:32:16
Sangli,Red,Sugarcane,249.0,96.5,221.4,4.88,30.2,5.5,6.7,30.2,Pre-Monsoon,Complex Fertilizer
Latur,Black,Sorghum,81.0,46.3,44.2,4.45,12.6,7.5,18.0,34.9,Semi-Arid,Superphosphate
Sangli,Red,Grapes,114.5,65.7,137.2,9.56,22.4,6.0,4.4,29.9,Moderate Rainfall,NPK 19:19:19
Sangli,Black,Turmeric,129.4,71.6,99.5,3.94,21.6,7.4,8.3,30.2,Moderate Rainfall,NPK 12:32:16
Nandurbar,Black,Pulses,20.6,46.7,26.3,3.71,21.9,7.8,3.8,30.3,Moderate Rainfall,DAP
Jalna,Black,Bajra,61.6,29.8,43.4,3.54,14.2,7.3,18.1,31.6,Semi-Arid,Ammonium Sulphate
Akola,Black,Cotton,111.9,58.0,50.3,4.24,22.5,7.6,8.8,32.5,Monsoon,Urea
Buldhana,Clay,Soybean,37.2,77.3,51.3,4.8,20.8,7.5,10.4,30.6,Monsoon,NPK 12:32:16
Sangli,Black,Sugarcane,204.1,107.8,209.7,9.34,25.3,7.0,8.2,29.3,Pre-Monsoon,Urea
Washim,Black,Cotton,112.3,58.8,53.2,3.73,21.2,8.1,7.7,27.0,Post-Monsoon,DAP
Sindhudurg,Laterite,Rice,133.9,62.3,63.1,2.66,14.5,6.0,2.3,25.6,Monsoon,DAP
Washim,Black,Pomegranate,104.8,40.8,105.5,10.51,29.9,7.7,3.5,31.7,Moderate Rainfall,Urea
Nashik,Alluvial,Onion,140.7,50.1,92.7,4.0,28.7,7.1,8.8,32.8,Post-Monsoon,Complex Fertilizer
Sangli,Black,Grapes,90.8,66.7,151.2,9.76,21.3,7.2,6.0,30.5,Post-Monsoon,Complex Fertilizer
Chandrapur,Black,Pigeon Pea,20.3,60.1,29.6,3.44,14.9,7.9,6.3,31.7,Post-Monsoon,MOP
Raigad,Laterite,Coconut,624.6,484.9,1638.5,11.71,32.2,5.7,3.8,27.3,Monsoon,MOP
Nagpur,Red,Cotton,133.6,67.3,59.2,3.16,19.0,6.2,6.9,30.9,Moderate Rainfall,DAP
Parbhani,Black,Cotton,112.0,50.4,44.2,3.43,14.9,7.3,14.0,35.3,Post-Monsoon,Complex Fertilizer
Parbhani,Black,Cotton,104.5,44.9,49.9,3.88,19.7,7.2,11.3,33.9,Semi-Arid,NPK 19:19:19
Yavatmal,Black,Sorghum,79.3,46.6,57.6,3.21,11.1,8.3,3.8,28.3,Post-Monsoon,Ammonium Sulphate
Wardha,Black,Pulses,21.0,38.9,39.0,4.17,15.1,8.3,8.8,32.6,Winter,NPK 12:32:16
Sindhudurg,Laterite,Mango,146.8,121.4,145.8,7.44,24.7,5.7,4.9,27.1,Post-Monsoon,Organic Compost
Pune,Black,Wheat,102.1,54.1,70.1,4.95,24.0,8.2,10.4,34.8,Pre-Monsoon,NPK 12:32:16
Jalgaon,Black,Cotton,125.8,39.2,64.7,3.67,23.9,7.7,8.8,32.4,Moderate Rainfall,Complex Fertilizer
Bhandara,Red,Wheat,118.8,61.6,57.1,2.72,17.3,6.0,10.2,27.4,Post-Monsoon,DAP
Gondia,Red,Rice,126.3,63.3,60.1,3.99,18.2,5.9,4.1,27.1,Winter,NPK 12:32:16
Chandrapur,Black,Wheat,92.1,49.8,71.1,3.64,22.0,7.5,5.1,27.7,Moderate Rainfall,NPK 12:32:16
Hingoli,Black,Chickpea,18.6,43.2,29.2,2.73,17.7,7.2,11.3,33.9,Semi-Arid,Organic Compost
Dhule,Alluvial,Sorghum,96.7,43.6,39.8,5.19,15.2,6.6,11.1,27.4,Post-Monsoon,Ammonium Sulphate
Akola,Black,Cotton,111.6,43.6,47.1,3.0,18.0,8.4,7.0,34.3,Post-Monsoon,NPK 19:19:19
Wardha,Black,Orange,93.4,65.4,98.0,3.06,26.7,8.1,5.6,33.9,Winter,Superphosphate
Latur,Black,Pigeon Pea,24.4,61.0,35.1,4.21,23.0,7.6,16.0,33.2,Dry,MOP
Nanded,Black,Sorghum,89.0,49.6,52.0,4.88,15.8,7.6,14.0,33.7,Post-Monsoon,Superphosphate
Nanded,Black,Soybean,33.7,68.6,49.8,2.78,23.4,7.6,10.9,36.5,Post-Monsoon,DAP
Akola,Black,Wheat,96.7,57.2,65.0,3.67,18.0,7.8,5.2,29.4,Monsoon,NPK 12:32:16
Nagpur,Black,Cotton,120.4,56.0,50.5,3.15,23.3,7.5,9.0,28.3,Winter,NPK 19:19:19
Thane,Red,Rice,142.7,63.8,58.6,5.05,20.9,5.6,3.8,26.3,Monsoon,Urea
Buldhana,Black,Soybean,30.2,61.6,53.0,2.92,20.0,7.5,10.0,34.9,Moderate Rainfall,Superphosphate
Satara,Black,Sugarcane,256.0,94.9,221.9,6.38,34.1,8.3,5.7,27.6,Post-Monsoon,Complex Fertilizer
Jalgaon,Alluvial,Banana,198.2,144.7,213.6,5.72,28.8,7.4,8.8,27.6,Post-Monsoon,Superphosphate
Jalgaon,Black,Cotton,114.2,53.6,56.2,4.8,19.5,7.4,10.6,28.9,Moderate Rainfall,Urea
Jalna,Black,Bajra,53.5,36.0,34.0,3.98,13.6,7.7,18.6,32.3,Post-Monsoon,Urea
Ratnagiri,Laterite,Cashew,125.1,79.4,135.2,5.97,22.9,5.5,7.3,25.8,Monsoon,DAP
Jalna,Black,Cotton,103.1,57.7,49.8,3.86,18.5,7.7,18.2,31.4,Semi-Arid,DAP
Satara,Black,Grapes,100.8,53.1,116.4,8.0,32.5,7.6,8.5,31.2,Winter,NPK 19:19:19
Washim,Black,Banana,191.9,122.6,242.2,9.84,28.5,7.9,8.2,28.8,Winter,NPK 12:32:16
Palghar,Laterite,Coconut,682.5,430.4,1793.8,11.5,31.0,5.5,6.1,29.6,Monsoon,MOP
Sangli,Black,Maize,140.2,68.5,52.1,6.49,22.7,7.0,5.9,27.1,Post-Monsoon,Vermicompost
Gondia,Red,Soybean,41.4,78.1,50.0,4.25,26.0,6.7,6.4,29.4,Monsoon,DAP
Wardha,Black,Pulses,24.1,42.1,22.3,3.07,19.3,8.4,10.0,27.1,Winter,Vermicompost
Sangli,Black,Wheat,93.0,52.5,61.9,4.15,19.3,7.1,4.3,26.9,Winter,DAP
Mumbai Suburban,Laterite,Vegetables,154.9,87.4,124.3,4.8,32.6,6.4,7.9,29.5,Humid,DAP
Nandurbar,Alluvial,Bajra,71.5,29.9,40.9,3.06,15.1,7.1,3.0,28.7,Winter,Ammonium Sulphate
Thane,Laterite,Rice,139.5,73.9,60.4,4.68,14.2,5.9,3.2,29.1,Heavy Rainfall,Urea
Gondia,Red,Rice,125.7,65.1,62.8,5.06,16.4,6.2,3.1,28.6,Monsoon,DAP
Nandurbar,Red,Cotton,135.5,52.3,50.9,4.34,19.5,6.8,9.5,33.1,Moderate Rainfall,DAP
Dhule,Alluvial,Sorghum,89.3,40.7,42.5,5.1,22.2,7.1,8.9,33.4,Post-Monsoon,Organic Compost
Nanded,Black,Cotton,106.7,51.1,49.9,5.25,15.8,7.9,17.2,33.5,Dry,Complex Fertilizer
Nagpur,Clay,Wheat,120.6,55.4,53.5,3.63,20.6,6.8,6.2,33.9,Moderate Rainfall,Urea
Gondia,Red,Rice,128.1,62.7,68.5,5.38,13.7,6.1,3.7,30.5,Post-Monsoon,Urea
Kolhapur,Black,Sugarcane,227.1,78.8,191.8,9.19,28.9,7.4,5.7,27.8,Winter,Complex Fertilizer
Mumbai City,Sandy,Rice,126.6,53.1,63.9,4.08,19.3,7.2,2.1,26.9,Monsoon,Urea
Dhule,Black,Cotton,109.7,42.5,53.2,3.01,17.5,7.7,11.6,33.7,Post-Monsoon,DAP
Kolhapur,Black,Sorghum,87.8,37.2,50.2,4.5,11.6,7.4,11.3,32.1,Moderate Rainfall,MOP
Palghar,Red,Coconut,615.7,434.1,1509.7,12.21,29.9,6.6,5.5,28.1,Monsoon,Organic Compost
Ahmednagar,Black,Sugarcane,234.3,88.6,187.3,8.25,32.7,7.9,6.7,34.5,Post-Monsoon,NPK 19:19:19
Ahmednagar,Black,Maize,146.8,65.5,49.7,4.74,17.6,7.6,3.3,26.8,Post-Monsoon,NPK 12:32:16
Wardha,Red,Cotton,151.9,68.0,64.6,3.55,22.8,7.0,11.6,29.2,Post-Monsoon,DAP
Aurangabad,Sandy,Wheat,141.6,61.3,74.1,3.07,26.6,7.1,9.7,30.5,Semi-Arid,DAP
Palghar,Laterite,Rice,115.4,74.1,65.8,2.87,17.9,5.7,4.4,31.9,Monsoon,Urea
Gadchiroli,Red,Pigeon Pea,25.4,67.6,34.7,3.94,17.4,6.7,9.7,29.5,Winter,Urea
Nashik,Black,Tomato,152.2,97.5,150.3,5.75,32.0,8.1,4.3,34.2,Post-Monsoon,Superphosphate
Aurangabad,Black,Wheat,90.7,52.4,57.6,4.71,17.4,7.9,19.9,28.6,Semi-Arid,NPK 12:32:16
Nanded,Black,Sorghum,93.3,43.4,50.3,5.58,11.4,7.3,19.2,36.5,Dry,Vermicompost
Buldhana,Clay,Soybean,40.8,60.7,37.8,5.45,19.9,7.8,10.8,30.3,Post-Monsoon,DAP
Ratnagiri,Laterite,Rice,137.3,72.3,65.5,2.78,16.6,5.8,5.1,28.3,Monsoon,DAP
Nanded,Black,Bajra,69.9,33.9,39.7,3.48,13.1,7.0,17.9,30.6,Dry,Superphosphate
Beed,Black,Cotton,116.3,42.0,66.2,4.36,20.3,7.6,16.1,31.9,Summer,Complex Fertilizer
Parbhani,Black,Cotton,107.8,54.5,49.5,3.54,25.4,7.6,15.8,32.4,Post-Monsoon,DAP
Mumbai Suburban,Red,Vegetables,173.6,79.8,84.2,4.51,29.3,6.3,2.5,25.0,Monsoon,Superphosphate
Amravati,Black,Soybean,35.9,79.1,49.3,3.32,22.9,7.6,9.0,31.5,Winter,Superphosphate
Raigad,Red,Coconut,547.3,434.8,1488.5,5.25,42.5,6.4,3.9,28.9,Humid,Urea
Osmanabad,Red,Cotton,112.0,46.7,49.9,3.99,18.9,6.4,14.0,30.3,Dry,DAP
Osmanabad,Black,Sunflower,96.4,70.2,67.4,3.29,22.4,8.0,13.5,32.2,Summer,Complex Fertilizer
Beed,Black,Pigeon Pea,24.6,59.9,28.7,4.66,18.3,7.7,19.4,30.1,Summer,MOP
Raigad,Laterite,Mango,191.7,83.9,217.1,8.24,30.3,6.3,4.4,29.4,Post-Monsoon,NPK 12:32:16
Chandrapur,Black,Cotton,85.1,59.3,52.8,5.26,17.6,7.7,10.7,27.7,Winter,DAP
Raigad,Red,Rice,109.5,63.4,66.1,4.5,20.0,6.9,2.5,31.5,Heavy Rainfall,Urea
Ahmednagar,Black,Sugarcane,238.0,122.6,192.7,8.84,24.8,7.7,8.9,32.7,Post-Monsoon,Complex Fertilizer
Washim,Black,Pomegranate,97.3,44.4,116.8,7.06,27.4,7.5,11.6,30.8,Monsoon,DAP
Solapur,Black,Sorghum,93.1,40.9,52.9,4.74,17.3,8.0,11.9,26.6,Moderate Rainfall,NPK 12:32:16
Nagpur,Black,Soybean,28.9,75.6,47.8,4.19,22.7,7.7,4.9,28.6,Monsoon,Superphosphate
