District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Nanded,Black,Cotton,98.1,48.0,49.1,3.1,21.3,8.4,13.4,28.0,Summer,DAP
Dhule,Alluvial,Cotton,136.0,48.2,43.9,3.1,16.9,7.5,3.6,26.0,Post-Monsoon,NPK 19:19:19
Beed,Black,Cotton,126.4,54.5,45.9,3.1,22.4,7.7,8.2,34.2,Semi-Arid,NPK 19:19:19
Bhandara,Red,Soybean,36.9,91.9,46.0,2.5,15.1,6.3,5.5,25.5,Monsoon,Superphosphate
Sangli,Red,Sugarcane,242.6,118.8,167.4,9.1,35.0,6.6,5.3,31.4,Post-Monsoon,NPK 19:19:19
Mumbai City,Red,Rice,122.0,56.7,67.5,2.8,17.1,5.9,5.5,27.6,Post-Monsoon,NPK 12:32:16
Parbhani,Sandy,Bajra,80.3,39.4,42.9,2.9,12.2,6.2,17.2,31.7,Summer,NPK 12:32:16
Pune,Black,Sugarcane,190.2,90.3,224.5,7.5,30.0,7.1,10.1,29.2,Winter,NPK 19:19:19
Ratnagiri,Sandy,Coconut,610.0,398.2,1489.1,9.6,28.1,6.7,6.7,25.0,Heavy Rainfall,Ammonium Sulphate
Gondia,Black,Wheat,118.1,65.8,61.6,5.4,25.2,7.9,10.0,34.3,Monsoon,Urea
Nashik,Alluvial,Maize,139.1,58.7,40.5,4.0,14.4,6.8,10.2,35.3,Monsoon,NPK 12:32:16
Ratnagiri,Laterite,Rice,156.6,69.9,63.5,4.8,11.9,6.4,4.3,30.2,Heavy Rainfall,DAP
Nanded,Red,Soybean,41.2,90.4,52.1,3.2,19.4,5.5,11.9,36.4,Semi-Arid,DAP
Gondia,Red,Rice,146.1,59.0,70.0,4.9,14.6,6.0,3.4,32.2,Post-Monsoon,Urea
Gondia,Red,Rice,123.2,60.1,67.8,5.5,9.7,5.5,9.8,30.2,Monsoon,NPK 12:32:16
Nagpur,Clay,Soybean,39.9,77.8,55.6,4.0,22.6,8.1,9.9,31.3,Monsoon,DAP
Thane,Sandy,Rice,150.7,52.6,69.5,4.3,19.0,6.8,3.1,28.4,Post-Monsoon,NPK 12:32:16
Chandrapur,Clay,Rice,102.2,49.4,69.3,3.2,11.4,7.5,4.7,31.0,Moderate Rainfall,Urea
Akola,Clay,Cotton,126.1,53.3,48.5,3.7,19.9,7.1,7.7,34.3,Moderate Rainfall,Urea
Ahmednagar,Black,Wheat,95.6,68.6,69.3,2.8,18.4,8.0,10.3,32.6,Pre-Monsoon,DAP
Satara,Alluvial,Wheat,119.3,42.7,51.4,3.5,22.3,7.1,6.8,26.6,Pre-Monsoon,DAP
Dhule,Alluvial,Cotton,111.4,42.1,51.6,3.4,17.8,6.5,8.0,33.4,Winter,DAP
Nagpur,Clay,Cotton,127.4,55.9,43.0,3.1,22.0,7.3,9.3,32.2,Winter,NPK 19:19:19
Hingoli,Sandy,Pigeon Pea,33.5,48.6,35.5,4.7,24.3,6.8,18.4,30.8,Semi-Arid,Ammonium Sulphate
Jalgaon,Red,Banana,243.8,165.6,309.5,7.2,36.3,6.5,7.4,32.9,Monsoon,DAP
Raigad,Red,Rice,127.2,60.3,55.4,2.7,17.6,6.5,8.5,29.4,Post-Monsoon,NPK 12:32:16
Nashik,Black,Onion,133.1,73.4,84.7,3.4,23.6,7.6,5.4,30.7,Winter,DAP
Jalna,Sandy,Bajra,83.1,43.7,44.2,2.8,11.3,6.1,11.1,27.7,Dry,Urea
Sindhudurg,Red,Rice,124.6,74.6,73.4,2.3,9.8,5.8,5.9,31.2,Humid,DAP
Solapur,Sandy,Wheat,141.3,68.5,66.8,4.0,20.6,6.2,4.8,33.4,Post-Monsoon,NPK 12:32:16
Satara,Black,Sugarcane,217.2,118.4,171.6,8.4,34.7,7.6,8.6,27.6,Moderate Rainfall,NPK 19:19:19
Hingoli,Sandy,Pigeon Pea,31.0,55.9,27.9,4.3,22.1,6.9,16.8,28.8,Semi-Arid,Ammonium Sulphate
Pune,Black,Sugarcane,223.9,93.9,251.7,6.5,29.3,6.9,13.0,27.3,Winter,NPK 19:19:19
Parbhani,Red,Cotton,170.7,43.5,48.2,5.5,25.1,6.9,7.9,35.7,Post-Monsoon,NPK 19:19:19
Osmanabad,Red,Cotton,123.5,51.6,54.6,4.0,18.7,6.3,16.0,29.2,Dry,DAP
Sangli,Alluvial,Sugarcane,261.5,89.6,190.8,6.6,32.3,6.8,8.6,28.3,Winter,DAP
Ratnagiri,Sandy,Coconut,668.7,401.7,1752.4,9.8,29.3,6.8,7.6,25.0,Heavy Rainfall,Ammonium Sulphate
Mumbai Suburban,Red,Rice,120.2,68.4,52.6,3.6,11.8,6.6,4.8,29.5,Heavy Rainfall,NPK 12:32:16
Thane,Laterite,Rice,160.6,90.5,59.4,3.1,15.2,6.7,6.5,26.5,Post-Monsoon,Urea
Nandurbar,Black,Cotton,120.2,60.5,50.2,4.0,22.0,8.2,6.8,31.1,Moderate Rainfall,Urea
Ratnagiri,Laterite,Rice,160.8,77.5,52.7,5.2,11.9,6.2,4.5,29.3,Heavy Rainfall,DAP
Mumbai City,Red,Rice,107.0,63.3,66.6,4.9,9.9,7.0,2.4,30.2,Humid,DAP
Buldhana,Black,Cotton,111.1,53.4,49.4,4.4,20.1,7.5,5.4,28.5,Moderate Rainfall,NPK 19:19:19
Dhule,Black,Cotton,123.1,45.5,58.8,5.0,19.0,8.2,12.1,34.1,Moderate Rainfall,NPK 19:19:19
Parbhani,Black,Cotton,99.2,42.7,42.7,3.4,24.7,7.8,9.6,37.0,Summer,Urea
Gondia,Clay,Soybean,42.6,59.0,48.7,4.3,27.4,6.6,2.7,25.0,Monsoon,NPK 12:32:16
Mumbai City,Laterite,Rice,142.6,72.4,58.0,4.8,19.5,5.9,4.6,32.3,Post-Monsoon,NPK 12:32:16
Mumbai City,Laterite,Rice,161.3,83.8,58.1,4.2,18.0,5.7,4.9,27.3,Heavy Rainfall,NPK 12:32:16
Satara,Black,Sugarcane,216.6,116.6,200.0,8.2,37.4,7.1,9.1,26.7,Moderate Rainfall,NPK 19:19:19
Palghar,Sandy,Coconut,733.2,385.9,1362.2,6.9,43.6,6.8,5.5,31.1,Monsoon,Urea
Sindhudurg,Laterite,Coconut,828.8,412.9,1405.7,12.1,35.3,6.2,7.5,29.6,Monsoon,Superphosphate
Buldhana,Red,Cotton,172.6,66.5,55.9,3.9,18.5,5.6,9.6,33.8,Monsoon,NPK 19:19:19
Sangli,Black,Sugarcane,218.8,122.5,212.9,9.4,24.7,7.2,7.6,28.8,Pre-Monsoon,Urea
Ahmednagar,Red,Cotton,125.9,54.0,44.6,4.7,22.7,6.7,4.5,26.2,Pre-Monsoon,Urea
Bhandara,Clay,Rice,104.7,61.4,63.4,4.2,16.3,7.3,10.8,30.0,Moderate Rainfall,NPK 12:32:16
Hingoli,Red,Cotton,138.1,74.4,51.4,4.3,19.5,5.5,11.3,31.8,Summer,Complex Fertilizer
Osmanabad,Black,Sorghum,67.3,45.9,59.1,2.7,19.8,7.2,15.2,38.0,Dry,NPK 12:32:16
Satara,Black,Sugarcane,279.6,97.1,200.5,6.9,32.2,8.5,6.4,27.0,Post-Monsoon,Complex Fertilizer
Jalna,Black,Sorghum,81.0,47.7,44.7,4.3,11.5,7.1,14.2,31.6,Semi-Arid,Organic Compost
Parbhani,Sandy,Bajra,86.3,44.0,35.5,5.6,15.3,5.9,14.0,35.6,Semi-Arid,MOP
Sindhudurg,Sandy,Coconut,785.1,460.1,1418.0,8.3,21.9,6.9,5.8,26.8,Monsoon,NPK 12:32:16
Pune,Alluvial,Sugarcane,226.8,78.4,156.3,11.1,33.5,7.0,5.2,28.1,Post-Monsoon,NPK 19:19:19
Latur,Black,Sorghum,93.3,36.6,52.5,3.6,15.9,8.5,14.5,30.2,Summer,Ammonium Sulphate
Amravati,Red,Soybean,43.2,76.4,60.9,4.5,17.4,5.9,5.4,27.0,Monsoon,Superphosphate
Buldhana,Red,Cotton,175.9,62.9,71.2,5.3,20.7,6.5,4.7,33.7,Moderate Rainfall,Urea
Parbhani,Black,Soybean,39.5,63.8,50.3,5.6,27.4,8.5,9.4,35.6,Post-Monsoon,DAP
Dhule,Black,Cotton,110.8,42.7,49.4,4.3,22.4,8.3,10.0,35.1,Moderate Rainfall,NPK 19:19:19
Akola,Red,Soybean,38.3,84.9,56.2,5.3,26.7,5.6,9.4,32.5,Monsoon,NPK 12:32:16
Latur,Black,Sorghum,84.4,45.9,46.8,3.1,16.3,8.2,16.5,30.4,Summer,Ammonium Sulphate
Osmanabad,Black,Sorghum,87.5,38.8,52.5,5.3,13.8,7.6,10.0,36.9,Post-Monsoon,Ammonium Sulphate
Aurangabad,Black,Sorghum,83.2,43.4,44.5,4.6,12.7,8.2,16.4,36.7,Dry,MOP
Hingoli,Red,Cotton,186.6,61.0,64.0,3.1,21.7,6.3,9.9,28.8,Dry,NPK 19:19:19
Ahmednagar,Clay,Sugarcane,230.0,105.9,183.9,8.9,40.0,8.1,3.3,35.6,Post-Monsoon,Urea
Ahmednagar,Red,Maize,125.6,60.9,51.3,3.0,17.1,6.4,10.1,32.1,Winter,NPK 12:32:16
Satara,Black,Sugarcane,252.7,118.7,176.6,7.5,41.4,7.6,5.9,32.1,Pre-Monsoon,NPK 19:19:19
Hingoli,Sandy,Bajra,86.2,35.5,45.9,5.2,12.2,5.9,14.4,37.2,Post-Monsoon,Urea
Solapur,Red,Cotton,132.6,61.0,51.0,3.8,21.6,6.8,5.7,30.2,Semi-Arid,NPK 19:19:19
Ratnagiri,Laterite,Rice,132.8,89.0,77.5,5.5,11.6,5.0,8.2,25.2,Monsoon,NPK 12:32:16
Solapur,Black,Wheat,122.9,51.3,62.0,4.8,24.2,7.2,13.4,29.3,Semi-Arid,DAP
Mumbai City,Laterite,Rice,108.5,74.6,64.1,4.9,21.7,6.2,7.2,26.5,Monsoon,NPK 12:32:16
Kolhapur,Alluvial,Wheat,108.2,49.5,49.9,3.2,21.5,6.8,10.4,26.7,Pre-Monsoon,DAP
Dhule,Red,Cotton,121.1,48.1,51.3,3.2,17.2,6.9,5.1,27.0,Post-Monsoon,Complex Fertilizer
Pune,Black,Sugarcane,167.2,101.9,199.1,6.4,27.0,7.7,3.1,34.0,Moderate Rainfall,DAP
Mumbai Suburban,Sandy,Vegetables,190.9,75.7,103.6,2.7,20.5,7.1,6.3,28.8,Monsoon,Vermicompost
Thane,Laterite,Rice,155.8,82.2,62.3,5.1,15.5,5.6,2.5,29.8,Heavy Rainfall,Urea
Mumbai City,Laterite,Rice,128.4,80.4,48.7,4.6,19.5,6.4,6.3,28.4,Monsoon,NPK 12:32:16
Buldhana,Black,Cotton,113.2,46.8,68.1,4.8,22.2,8.0,4.4,34.7,Monsoon,Urea
Thane,Sandy,Rice,159.5,56.4,72.8,4.0,21.5,6.8,3.5,28.5,Post-Monsoon,NPK 12:32:16
Thane,Laterite,Rice,112.4,64.3,59.0,3.8,21.7,5.3,6.4,25.0,Humid,Urea
Raigad,Laterite,Rice,113.2,71.6,64.9,5.4,13.2,6.5,3.4,30.2,Humid,DAP
Ahmednagar,Black,Wheat,109.0,45.8,67.6,3.4,19.2,7.9,9.5,36.5,Winter,Urea
Kolhapur,Black,Sugarcane,221.8,96.5,195.5,7.7,37.1,8.1,4.2,28.9,Pre-Monsoon,DAP
Kolhapur,Red,Sugarcane,302.9,126.6,211.5,7.0,24.4,6.0,7.9,32.8,Moderate Rainfall,DAP
Latur,Red,Soybean,43.3,92.0,42.3,3.2,19.0,6.4,10.0,37.8,Semi-Arid,NPK 12:32:16
Nagpur,Red,Cotton,119.4,51.2,61.4,4.6,24.6,5.8,6.1,27.7,Monsoon,DAP
Pune,Black,Sugarcane,184.3,94.3,182.2,7.3,35.9,7.5,11.1,27.3,Post-Monsoon,Urea
Chandrapur,Red,Rice,146.9,86.2,62.5,4.0,11.3,6.5,9.2,29.6,Monsoon,Urea
Nashik,Black,Onion,119.2,75.6,108.0,3.1,28.7,7.2,12.2,34.4,Monsoon,MOP
Akola,Red,Soybean,39.3,97.4,46.8,3.5,17.1,6.1,11.3,28.1,Moderate Rainfall,NPK 12:32:16
Nanded,Alluvial,Cotton,112.5,44.4,44.1,3.1,20.8,7.5,16.3,32.7,Dry,NPK 19:19:19
Jalgaon,Red,Cotton,156.0,62.3,45.9,4.9,23.3,5.8,7.8,32.0,Moderate Rainfall,Complex Fertilizer
Ratnagiri,Sandy,Coconut,664.7,434.6,1508.2,10.8,27.3,6.5,8.0,26.9,Heavy Rainfall,Ammonium Sulphate
Satara,Black,Sugarcane,180.0,99.7,224.5,5.9,25.7,7.2,9.4,29.4,Winter,Urea
Akola,Red,Soybean,49.9,88.6,48.4,4.3,30.7,5.9,3.7,28.2,Winter,Superphosphate
Mumbai City,Sandy,Vegetables,129.2,77.6,117.2,2.9,31.1,6.2,5.5,25.8,Post-Monsoon,Complex Fertilizer
Mumbai Suburban,Sandy,Vegetables,128.7,56.8,95.4,3.4,27.7,7.0,6.8,25.7,Humid,NPK 12:32:16
Yavatmal,Red,Cotton,137.8,71.3,47.6,5.7,19.4,5.7,10.5,29.8,Moderate Rainfall,DAP
Nagpur,Black,Cotton,85.9,39.4,62.8,6.2,23.1,7.4,2.7,27.6,Moderate Rainfall,NPK 19:19:19
Thane,Laterite,Rice,111.3,67.9,58.2,3.4,23.1,5.2,6.5,25.4,Humid,Urea
Mumbai City,Red,Rice,129.6,56.7,62.9,4.9,10.0,6.8,2.2,27.8,Humid,DAP
Pune,Red,Vegetables,142.4,96.8,82.7,3.7,30.4,6.5,5.6,26.4,Winter,Ammonium Sulphate
Pune,Red,Vegetables,123.9,78.0,80.1,4.4,20.8,6.0,6.7,26.0,Post-Monsoon,DAP
Thane,Sandy,Vegetables,126.1,76.4,88.0,4.2,22.4,7.4,3.8,34.1,Heavy Rainfall,DAP
Gadchiroli,Black,Soybean,32.0,72.6,62.7,3.8,20.1,7.1,8.8,32.4,Winter,DAP
Nanded,Red,Soybean,35.2,102.9,48.7,2.8,22.6,5.4,15.9,34.4,Dry,Superphosphate
Ahmednagar,Clay,Cotton,138.0,44.4,48.4,4.8,25.8,7.3,6.0,32.9,Pre-Monsoon,Complex Fertilizer
Kolhapur,Red,Rice,130.2,53.6,61.6,3.4,14.1,7.1,8.6,35.4,Pre-Monsoon,Urea
Aurangabad,Sandy,Bajra,98.2,32.5,41.0,4.2,11.9,6.4,19.4,35.3,Summer,MOP
Pune,Red,Vegetables,143.1,66.6,99.3,5.5,25.7,5.5,9.1,30.1,Moderate Rainfall,Organic Compost
Latur,Red,Soybean,47.9,102.4,53.5,4.2,23.6,5.9,14.2,32.2,Post-Monsoon,NPK 12:32:16
Chandrapur,Red,Rice,147.9,72.2,76.0,4.5,10.4,6.7,10.9,27.3,Monsoon,Urea
Amravati,Clay,Soybean,41.0,61.3,53.3,4.3,18.0,7.3,7.4,32.5,Winter,DAP
Latur,Sandy,Cotton,126.3,62.6,64.6,4.3,25.0,7.2,11.6,31.5,Post-Monsoon,Urea
Latur,Sandy,Bajra,77.0,39.7,42.3,4.5,12.2,5.8,20.6,33.9,Semi-Arid,DAP
Washim,Red,Banana,227.8,123.3,252.4,9.2,30.1,6.0,7.4,30.8,Post-Monsoon,Complex Fertilizer
Gondia,Red,Rice,140.6,56.1,59.8,3.9,16.7,6.0,4.6,25.8,Winter,NPK 12:32:16
Gadchiroli,Black,Soybean,32.3,74.5,53.6,3.6,22.4,7.3,9.0,35.4,Winter,DAP
Parbhani,Black,Cotton,96.7,48.0,47.7,3.5,22.4,8.3,10.3,36.2,Summer,Urea
Buldhana,Red,Cotton,161.6,64.5,54.8,4.5,16.7,5.7,10.5,31.9,Monsoon,NPK 19:19:19
Amravati,Red,Soybean,30.1,90.1,41.4,4.3,15.3,6.6,9.5,32.9,Post-Monsoon,NPK 12:32:16
Ahmednagar,Clay,Cotton,165.8,43.0,51.3,4.5,26.5,7.2,6.9,31.9,Pre-Monsoon,Complex Fertilizer
Akola,Red,Soybean,43.8,79.2,50.2,5.6,25.4,6.0,7.1,31.8,Monsoon,NPK 12:32:16
Yavatmal,Red,Soybean,46.5,65.3,61.1,3.0,26.5,5.7,9.8,30.8,Winter,NPK 12:32:16
Yavatmal,Black,Cotton,135.6,63.8,49.7,4.5,22.6,8.1,11.6,34.8,Moderate Rainfall,DAP
Jalgaon,Black,Cotton,118.4,63.6,49.6,4.5,21.5,7.3,10.1,27.7,Monsoon,Complex Fertilizer
Jalna,Red,Cotton,150.8,49.2,76.0,4.7,18.2,6.1,9.7,37.5,Dry,DAP
Latur,Red,Soybean,38.2,75.1,51.9,3.7,17.3,6.7,9.5,35.0,Semi-Arid,NPK 12:32:16
Solapur,Sandy,Wheat,109.3,52.5,61.6,4.6,19.8,6.6,8.3,33.0,Winter,NPK 12:32:16
Jalna,Black,Cotton,114.6,49.6,49.2,4.5,17.3,7.3,18.9,31.2,Post-Monsoon,Complex Fertilizer
Ahmednagar,Black,Sugarcane,262.9,90.9,192.0,7.5,32.2,8.1,5.7,35.3,Post-Monsoon,NPK 19:19:19
Buldhana,Black,Cotton,112.6,58.0,64.8,5.1,21.0,7.5,4.8,31.9,Monsoon,Urea
Mumbai Suburban,Sandy,Vegetables,156.8,64.0,98.0,3.1,25.4,6.8,2.9,25.6,Post-Monsoon,Ammonium Sulphate
Washim,Clay,Soybean,41.3,81.4,45.9,3.7,29.0,7.4,9.5,32.0,Moderate Rainfall,DAP
Jalna,Red,Cotton,166.9,81.5,45.3,4.0,21.9,5.9,8.5,36.7,Summer,DAP
Sangli,Alluvial,Sugarcane,255.0,101.1,149.0,7.0,37.4,6.8,6.4,28.2,Pre-Monsoon,Urea
Mumbai City,Red,Rice,135.5,68.4,66.8,4.9,11.2,7.1,2.2,28.8,Humid,DAP
Nashik,Red,Cotton,111.4,79.7,58.5,3.1,18.3,5.9,5.1,26.5,Winter,DAP
Solapur,Black,Wheat,108.9,54.6,58.6,5.2,21.0,7.1,11.9,27.2,Semi-Arid,DAP
Buldhana,Red,Soybean,31.5,79.8,55.7,4.4,23.0,7.1,8.8,25.3,Post-Monsoon,Superphosphate
Latur,Black,Sorghum,75.0,36.5,50.2,3.5,15.5,8.2,16.9,31.8,Summer,Ammonium Sulphate
Aurangabad,Black,Sorghum,90.0,36.1,51.8,5.2,18.5,7.9,16.5,35.3,Post-Monsoon,Superphosphate
Wardha,Black,Cotton,93.2,53.0,43.8,5.4,18.0,7.5,5.1,28.6,Post-Monsoon,Urea
Raigad,Red,Rice,116.3,61.6,73.4,4.4,21.9,7.0,2.2,31.4,Heavy Rainfall,Urea
Osmanabad,Red,Cotton,128.0,59.6,46.6,3.6,18.4,6.7,11.5,28.2,Post-Monsoon,Urea
Ratnagiri,Laterite,Rice,156.2,85.4,69.5,4.8,12.6,5.0,7.8,27.1,Monsoon,NPK 12:32:16
Bhandara,Red,Rice,118.2,72.6,56.4,3.3,14.3,6.3,6.1,30.8,Winter,Urea
Mumbai Suburban,Sandy,Vegetables,179.6,70.0,111.1,3.0,19.9,6.9,6.9,25.4,Monsoon,Vermicompost
Gadchiroli,Red,Rice,115.0,55.2,56.5,3.1,17.6,6.7,4.0,30.2,Moderate Rainfall,NPK 12:32:16
Chandrapur,Black,Cotton,115.8,48.8,59.8,3.0,17.1,7.7,6.3,28.6,Post-Monsoon,Complex Fertilizer
Dhule,Black,Cotton,96.3,61.4,56.3,5.6,18.2,7.7,8.1,32.5,Post-Monsoon,Complex Fertilizer
Nashik,Red,Cotton,132.2,64.1,67.3,2.8,19.4,6.0,6.0,28.6,Winter,DAP
Parbhani,Black,Sorghum,82.4,59.4,54.8,4.4,19.7,8.5,15.9,35.2,Dry,Organic Compost
Ahmednagar,Black,Sugarcane,239.2,107.9,208.1,6.1,45.3,7.4,3.1,30.9,Moderate Rainfall,Complex Fertilizer
Sindhudurg,Laterite,Coconut,506.1,500.4,1810.3,9.9,32.9,5.8,2.5,31.0,Heavy Rainfall,NPK 12:32:16
Satara,Alluvial,Wheat,100.2,48.4,52.6,4.0,18.7,7.0,5.8,28.5,Pre-Monsoon,DAP
Raigad,Sandy,Coconut,630.6,355.9,1640.8,10.7,35.7,6.3,3.2,27.9,Humid,Urea
Sangli,Alluvial,Sugarcane,266.8,78.8,189.3,7.5,27.9,7.3,5.8,32.1,Post-Monsoon,Urea
Nashik,Black,Grapes,151.7,72.2,127.0,10.5,25.9,8.2,5.3,30.4,Moderate Rainfall,Organic Compost
Beed,Black,Sorghum,73.4,37.0,54.5,2.8,15.6,7.9,21.2,36.0,Post-Monsoon,Complex Fertilizer
Mumbai Suburban,Red,Rice,136.6,59.8,62.7,3.2,17.8,5.4,6.4,30.1,Monsoon,DAP
Nagpur,Clay,Cotton,124.7,53.1,51.5,3.6,17.6,6.6,5.3,30.0,Post-Monsoon,Complex Fertilizer
Nagpur,Clay,Soybean,31.3,65.2,47.0,3.7,23.0,7.7,11.7,30.7,Monsoon,DAP
Latur,Red,Sorghum,92.8,60.1,49.9,4.7,11.6,6.2,12.8,34.3,Dry,Ammonium Sulphate
Sindhudurg,Laterite,Coconut,689.6,368.1,1354.8,11.9,32.6,6.3,6.9,28.9,Monsoon,Superphosphate
Washim,Clay,Cotton,93.6,46.4,67.4,3.1,25.2,8.1,7.5,31.5,Post-Monsoon,Urea
Chandrapur,Clay,Rice,101.5,51.7,56.6,5.2,17.9,6.8,3.4,30.4,Post-Monsoon,DAP
Ratnagiri,Red,Mango,121.9,71.9,158.1,8.9,34.2,6.5,5.4,28.2,Post-Monsoon,Organic Compost
Thane,Laterite,Rice,116.4,58.0,70.0,3.8,21.4,5.3,6.3,25.0,Humid,Urea
Osmanabad,Sandy,Sorghum,121.5,47.6,43.1,3.1,11.5,6.9,16.0,29.4,Semi-Arid,DAP
Mumbai City,Laterite,Rice,152.5,79.8,57.0,4.7,15.3,5.6,4.7,29.7,Heavy Rainfall,NPK 12:32:16
Jalgaon,Alluvial,Cotton,143.0,43.7,55.3,4.4,23.0,7.1,7.2,32.4,Moderate Rainfall,DAP
Gondia,Black,Soybean,32.5,90.6,46.3,3.8,21.1,7.3,8.7,30.6,Post-Monsoon,Superphosphate
Palghar,Sandy,Vegetables,145.7,67.9,99.4,3.4,32.8,6.3,3.5,25.0,Post-Monsoon,NPK 12:32:16
Gadchiroli,Clay,Wheat,129.5,56.7,61.1,3.5,17.2,6.5,8.8,28.7,Winter,Urea
Jalgaon,Red,Cotton,159.3,69.8,51.9,5.2,24.9,5.4,6.9,29.7,Post-Monsoon,Complex Fertilizer
Gadchiroli,Clay,Wheat,139.4,60.8,63.5,3.7,20.3,6.7,9.6,27.4,Winter,Urea
Beed,Black,Sorghum,68.0,38.5,54.4,2.5,13.8,8.3,18.1,35.8,Post-Monsoon,Complex Fertilizer
Gondia,Black,Soybean,28.3,86.0,41.6,3.8,22.4,7.5,10.0,31.9,Post-Monsoon,Superphosphate
Sindhudurg,Red,Rice,116.7,77.3,68.8,2.4,11.5,5.8,7.0,30.2,Humid,DAP
Buldhana,Black,Cotton,121.1,56.5,52.4,4.8,19.5,7.7,4.8,32.1,Monsoon,Urea
Yavatmal,Clay,Soybean,42.1,67.6,50.1,5.6,27.2,7.8,4.9,29.1,Winter,NPK 12:32:16
Amravati,Red,Pigeon Pea,33.4,49.9,27.5,4.1,20.0,6.8,6.8,29.2,Moderate Rainfall,Ammonium Sulphate
Buldhana,Clay,Cotton,126.2,67.4,67.6,3.3,17.0,7.7,5.6,27.8,Post-Monsoon,DAP
Akola,Clay,Soybean,30.2,64.4,39.8,3.8,22.1,7.5,11.1,29.1,Monsoon,NPK 12:32:16
Sangli,Black,Sugarcane,204.8,102.4,228.1,8.9,26.6,7.2,8.6,29.7,Pre-Monsoon,Urea
Wardha,Red,Cotton,127.4,54.2,53.4,3.1,18.9,6.0,10.7,30.3,Moderate Rainfall,DAP
Sindhudurg,Laterite,Coconut,557.6,474.9,1798.3,10.1,31.6,5.4,2.1,30.7,Heavy Rainfall,NPK 12:32:16
Beed,Black,Sorghum,81.2,42.4,54.0,2.8,15.8,7.9,20.5,35.5,Post-Monsoon,Complex Fertilizer
Jalgaon,Red,Cotton,128.0,69.3,62.4,4.5,15.6,6.9,9.1,31.3,Winter,NPK 19:19:19
Amravati,Red,Pigeon Pea,29.8,51.3,33.5,4.8,19.5,6.9,7.2,28.5,Moderate Rainfall,Ammonium Sulphate
Beed,Red,Cotton,144.8,56.2,61.8,3.2,20.4,6.9,13.6,32.3,Semi-Arid,DAP
Nandurbar,Black,Cotton,137.9,54.8,51.2,3.8,19.5,8.2,5.5,30.8,Moderate Rainfall,Urea
Thane,Sandy,Coconut,701.1,464.2,1270.8,7.4,28.2,6.6,5.8,25.5,Humid,DAP
Nandurbar,Alluvial,Maize,121.2,63.6,49.0,7.1,25.0,6.9,11.5,33.2,Monsoon,Superphosphate
Nashik,Alluvial,Grapes,111.4,53.0,139.3,7.0,30.9,6.8,8.4,30.6,Post-Monsoon,Organic Compost
Bhandara,Red,Rice,112.8,65.7,73.3,3.6,18.9,6.8,4.8,26.3,Moderate Rainfall,DAP
Akola,Black,Soybean,30.0,68.0,45.4,5.4,17.1,7.4,8.5,35.0,Monsoon,DAP
Osmanabad,Black,Sorghum,68.8,44.7,60.0,5.7,13.4,8.0,11.7,34.6,Post-Monsoon,Ammonium Sulphate
Chandrapur,Clay,Cotton,93.1,43.6,54.2,4.2,15.1,6.6,7.0,29.8,Winter,DAP
Parbhani,Black,Soybean,35.5,62.2,65.0,5.8,28.9,8.5,11.2,34.7,Post-Monsoon,DAP
Buldhana,Clay,Soybean,40.6,71.2,58.5,4.0,19.4,7.8,11.8,34.6,Winter,DAP
Nagpur,Red,Cotton,122.8,70.7,53.1,3.0,17.9,6.4,7.0,30.3,Moderate Rainfall,DAP
Amravati,Clay,Soybean,42.4,80.1,46.1,4.2,22.4,8.2,11.7,27.6,Moderate Rainfall,NPK 12:32:16
Mumbai City,Sandy,Vegetables,115.9,74.3,105.5,2.9,29.1,6.3,5.3,26.5,Post-Monsoon,Complex Fertilizer
Jalgaon,Black,Cotton,129.9,43.1,55.8,5.5,18.5,8.2,7.4,33.2,Post-Monsoon,Complex Fertilizer
Pune,Black,Sugarcane,250.8,112.6,210.2,5.6,36.5,7.5,2.9,27.4,Pre-Monsoon,Complex Fertilizer
Nashik,Red,Grapes,129.5,71.2,167.1,7.6,26.9,6.3,3.4,29.1,Post-Monsoon,Organic Compost
Sangli,Black,Sugarcane,218.7,123.8,190.4,9.2,24.8,7.1,7.5,30.9,Pre-Monsoon,Urea
Yavatmal,Red,Cotton,123.1,73.2,41.0,5.0,25.8,5.7,6.2,31.3,Post-Monsoon,Urea
Sangli,Black,Sugarcane,214.8,75.0,211.3,7.3,31.2,7.2,11.1,32.3,Post-Monsoon,NPK 19:19:19
Nagpur,Clay,Wheat,126.8,55.0,46.9,3.7,22.0,6.5,5.8,35.4,Moderate Rainfall,Urea
Jalna,Red,Cotton,127.2,81.0,51.6,4.7,19.1,6.1,9.5,38.0,Summer,DAP
Palghar,Sandy,Vegetables,153.2,66.4,121.4,3.3,28.8,6.2,3.2,25.0,Post-Monsoon,NPK 12:32:16
Sangli,Red,Sorghum,118.1,55.7,50.0,3.7,19.1,6.1,10.0,31.7,Winter,Urea
Ahmednagar,Clay,Sugarcane,230.9,116.6,167.8,8.7,36.6,7.7,4.1,32.4,Post-Monsoon,Urea
Beed,Red,Cotton,158.0,69.0,59.6,3.1,19.8,6.6,16.1,34.5,Semi-Arid,DAP
Solapur,Sandy,Wheat,138.0,57.5,60.7,3.5,21.7,6.2,3.7,25.1,Moderate Rainfall,Urea
